INCIDENT_UNIQUE_IDENTIFIER,INCIDENT_DATE,OFFICER_ASSIGNMENT,LOCATION_DISTRICT,SHIFT,LOCATION_DISTRICT.1,REASON_FOR_FORCE,TYPE_OF_FORCE_USED,SUBJECT_DETAILS,INCIDENT_REASON,SUBJECT_WAS_ARRESTED,CHARGE,SUBJECT_INJURY,SUBJECT_HOSPITALIZATION,SUBJECT_DETAILS.1,OFFICER_INJURY,OFFICER_HOSPITALIZATION,OFFICER_DETAILS,SUBJECT_RACT,SUBJECT_GENDER,SUBJECT_AGE,OFFICER_RACE,OFFICER_GENDER,OFFICER_AGE,OFFICER_YEARS_ON_FORCE,OFFICER_ID
adb0138065adfa1d6a4504aab78cf090,6/2/17 0:00,Operations Division,Southwest District,SW Late Shift,,Non-Compliant,Physical-Joint/Pressure,,Arrest,TRUE,Leaving the Scene of a PD Crash,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,White,Male,53,White,Male,43,15,15ffb800b770064869fc070e38d81aa8
adb0138065adfa1d6a4504aab78cf090,6/2/17 0:00,Operations Division,Southwest District,SW Late Shift,,Non-Compliant,Physical-Handcuffing,,Arrest,TRUE,Leaving the Scene of a PD Crash,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,White,Male,53,White,Male,43,15,15ffb800b770064869fc070e38d81aa8
7e3b91910c0ded9acc734603c1f4c3a7,10/3/17 0:00,Operations Division,Northwest District,NW Middle Shift,,Fleeing,Physical-Weight Leverage,,Call For Service,TRUE,Dealing Marijuana,TRUE,FALSE,Complaint of Pain,FALSE,FALSE,,Black,Male,35,White,Male,28,1,43a95159aa88afdedf5dd98a005b82a4
4fb2292b9529e3f3f5569bf5ef578152,10/2/17 0:00,Operations Division,Northwest District,NW Middle Shift,,Non-Compliant,Physical-Weight Leverage,,Call For Service,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Black,Male,23,White,Male,33,3,0c3131f530211637d7970c849096331e
e11e62aad718fa49076f0c9bdc36821b,7/26/17 0:00,Operations Division,Southwest District,SW Middle Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Arrest,FALSE,Resisting Law Enforcement (M),FALSE,FALSE,Minor Scrapes,TRUE,FALSE,Complaint of Pain,White,Male,29,White,Male,32,2,0d7a8f01ea051a9858fd3befa4271fca
659452d06e55dc93ed2617401a3fde41,10/4/17 0:00,Operations Division,East District,ED Middle Shift,,Combative Suspect,Less Lethal-Taser,,Investigation,TRUE,Public Intoxication,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Black,Male,34,White,Male,28,2,92902b8be102c197ba4f6af26a9f16eb
1158f5f629649a3740b7ee9b59985213,9/7/17 0:00,Operations Division,Southwest District,SW Middle Shift,,Resisting Arrest,Physical-Leg Sweep,In compliance,Investigation,FALSE,Immediate Detention,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,Spit on,White,Male,16,White,Male,29,1,4795cfd35c51f908601dbdb9766b7ffb
1158f5f629649a3740b7ee9b59985213,9/7/17 0:00,Operations Division,Southwest District,SW Middle Shift,,Resisting Arrest,Physical-Joint/Pressure,In compliance,Investigation,FALSE,Immediate Detention,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,Spit on,White,Male,16,White,Male,29,1,4795cfd35c51f908601dbdb9766b7ffb
1158f5f629649a3740b7ee9b59985213,9/7/17 0:00,Operations Division,Southwest District,SW Middle Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Investigation,FALSE,Immediate Detention,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,16,White,Male,33,11,ee692c7495e9b6a02182d0b37cbc985d
1158f5f629649a3740b7ee9b59985213,9/7/17 0:00,Operations Division,Southwest District,SW Middle Shift,,Resisting Arrest,Physical-Joint/Pressure,In compliance,Investigation,FALSE,Immediate Detention,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,16,White,Male,33,11,ee692c7495e9b6a02182d0b37cbc985d
7e3b91910c0ded9acc734603c1f4c3a7,10/3/17 0:00,Operations Division,Northwest District,NW Middle Shift,,Fleeing,Physical-Handcuffing,,Call For Service,TRUE,Dealing Marijuana,TRUE,FALSE,Complaint of Pain,FALSE,FALSE,,Black,Male,35,White,Male,28,1,43a95159aa88afdedf5dd98a005b82a4
418870366393c39f5efd952de633f23d,10/4/17 0:00,Operations Division,Northwest District,NW Late Shift,,Non-Compliant,Less Lethal-Taser,,Call For Service,TRUE,Criminal Confinement,FALSE,TRUE,Taser probes,FALSE,FALSE,,Black,Male,38,White,Male,29,3,d8266d4fa65dec881ed4176f0080a435
418870366393c39f5efd952de633f23d,10/4/17 0:00,Operations Division,Northwest District,NW Late Shift,,Non-Compliant,Physical-Handcuffing,,Call For Service,TRUE,Criminal Confinement,FALSE,TRUE,Taser probes,FALSE,FALSE,,Black,Male,38,White,Male,29,3,d8266d4fa65dec881ed4176f0080a435
7e3b91910c0ded9acc734603c1f4c3a7,10/3/17 0:00,Operations Division,Northwest District,NW Middle Shift,,Fleeing,Physical-Take Down,,Call For Service,TRUE,Dealing Marijuana,TRUE,FALSE,Complaint of Pain,FALSE,FALSE,,Black,Male,35,White,Male,28,1,43a95159aa88afdedf5dd98a005b82a4
5b890a4ddc506ca1a5d2adf477cf8fe2,6/8/17 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Handcuffing,,Off-Duty Employment,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Complaint of Pain,FALSE,FALSE,No injuries noted or visible,Black,Female,47,White,Male,37,2,dd85add17733f6ddb499a62b6b9f967a
5b890a4ddc506ca1a5d2adf477cf8fe2,6/8/17 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Take Down,,Off-Duty Employment,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Complaint of Pain,FALSE,FALSE,No injuries noted or visible,Black,Female,47,White,Male,37,2,dd85add17733f6ddb499a62b6b9f967a
a312a4a82e835b5f644b023936298ee9,6/8/17 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,Physical-Fist Strike,In compliance,Arrest,TRUE,,TRUE,TRUE,Swelling,TRUE,TRUE,,White,Male,30,Black,Male,23,2,66a5c2c7fd3ffa14e3237f5aeeaf579d
c6f19a7034781318dd8379c0d2dce9f8,8/1/17 0:00,Operations Division,North District,ND Late Shift,,Fleeing,,,Arrest,TRUE,Possession of Paraphernalia,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,27,White,Male,36,8,7975cb0f66a97cced577a680d5b76919
949e4b1782dbc8c804c0fd20f544aeaa,9/7/17 0:00,Operations Division,Southeast District,Neighborhood Impact,Vice/Narcotics,Combative Suspect,Physical-Knee Strike,In compliance,Arrest,FALSE,Warrant Arrest,FALSE,FALSE,,TRUE,FALSE,Complaint of Pain,Black,Male,30,White,Male,49,21,ce7ff91eead07dc0eaee9a34656ca185
949e4b1782dbc8c804c0fd20f544aeaa,9/7/17 0:00,Operations Division,Southeast District,Neighborhood Impact,Vice/Narcotics,Combative Suspect,Physical-Handcuffing,In compliance,Arrest,FALSE,Warrant Arrest,FALSE,FALSE,,TRUE,FALSE,,Black,Male,30,White,Male,33,9,69289da5872eb060864e6e2d2cdfc495
588e301383396a3808fff5152fbf64be,6/8/17 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Day,Non-Compliant,Canine Bite,,Arrest,TRUE,Battery (M),TRUE,FALSE,Swelling,FALSE,FALSE,No injuries noted or visible,Black,Male,38,White,Male,50,22,e1a43b8c17195ab84191b5be6c784903
a312a4a82e835b5f644b023936298ee9,6/8/17 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,Physical-Knee Strike,In compliance,Arrest,TRUE,,TRUE,TRUE,Swelling,TRUE,TRUE,,White,Male,30,Black,Male,23,2,66a5c2c7fd3ffa14e3237f5aeeaf579d
a312a4a82e835b5f644b023936298ee9,6/8/17 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,Physical-Take Down,In compliance,Arrest,TRUE,,TRUE,TRUE,Swelling,TRUE,TRUE,,White,Male,30,Black,Male,23,2,66a5c2c7fd3ffa14e3237f5aeeaf579d
a312a4a82e835b5f644b023936298ee9,6/8/17 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,Physical-Fist Strike,In compliance,Arrest,TRUE,,TRUE,TRUE,Swelling,TRUE,TRUE,,White,Male,30,White,Male,27,2,b044ddd4aa1743a22106975a049a851a
a312a4a82e835b5f644b023936298ee9,6/8/17 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,,TRUE,TRUE,Swelling,TRUE,TRUE,,White,Male,30,White,Male,27,2,b044ddd4aa1743a22106975a049a851a
a312a4a82e835b5f644b023936298ee9,6/8/17 0:00,Operations Division,Southeast District,SE Middle Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,,TRUE,TRUE,Swelling,TRUE,TRUE,,White,Male,30,White,Male,36,12,029e39d6648c873c013b6f2863908486
c6f19a7034781318dd8379c0d2dce9f8,8/1/17 0:00,Operations Division,North District,ND Late Shift,,Fleeing,,,Arrest,TRUE,Possession of Paraphernalia,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,27,White,Male,38,9,50a26f27f2393bd973f899483c4859dc
949e4b1782dbc8c804c0fd20f544aeaa,9/7/17 0:00,Operations Division,Southeast District,Neighborhood Impact,Vice/Narcotics,Combative Suspect,Physical-Weight Leverage,In compliance,Arrest,FALSE,Warrant Arrest,FALSE,FALSE,,TRUE,FALSE,,Black,Male,30,White,Male,33,9,69289da5872eb060864e6e2d2cdfc495
949e4b1782dbc8c804c0fd20f544aeaa,9/7/17 0:00,Operations Division,Southeast District,Neighborhood Impact,Vice/Narcotics,Combative Suspect,Physical-Fist Strike,In compliance,Arrest,FALSE,Warrant Arrest,FALSE,FALSE,,TRUE,FALSE,,Black,Male,30,White,Male,28,2,b044ddd4aa1743a22106975a049a851a
c0802092e3f8a268b8395a01930c8423,9/9/17 0:00,Operations Division,Northwest District,NW Late Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Call For Service,TRUE,Driving While Suspended,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Hispanic,Male,22,White,Male,33,8,1c7f47d40cfd481c849109b068377153
949e4b1782dbc8c804c0fd20f544aeaa,9/7/17 0:00,Operations Division,Southeast District,Neighborhood Impact,Vice/Narcotics,Combative Suspect,Physical-Joint/Pressure,In compliance,Arrest,FALSE,Warrant Arrest,FALSE,FALSE,,TRUE,FALSE,Complaint of Pain,Black,Male,30,White,Male,49,21,ce7ff91eead07dc0eaee9a34656ca185
949e4b1782dbc8c804c0fd20f544aeaa,9/7/17 0:00,Operations Division,Southeast District,Neighborhood Impact,Vice/Narcotics,Combative Suspect,Physical-Take Down,In compliance,Arrest,FALSE,Warrant Arrest,FALSE,FALSE,,TRUE,FALSE,,Black,Male,30,White,Male,28,2,b044ddd4aa1743a22106975a049a851a
949e4b1782dbc8c804c0fd20f544aeaa,9/7/17 0:00,Operations Division,Southeast District,Neighborhood Impact,Vice/Narcotics,Combative Suspect,Physical-Weight Leverage,In compliance,Arrest,FALSE,Warrant Arrest,FALSE,FALSE,,TRUE,FALSE,,Black,Male,30,White,Male,29,8,500a77da4cf0056351109a33eba9baca
949e4b1782dbc8c804c0fd20f544aeaa,9/7/17 0:00,Operations Division,Southeast District,Neighborhood Impact,Vice/Narcotics,Combative Suspect,Physical-Take Down,In compliance,Arrest,FALSE,Warrant Arrest,FALSE,FALSE,,TRUE,FALSE,Complaint of Pain,Black,Male,30,White,Male,49,21,ce7ff91eead07dc0eaee9a34656ca185
c0802092e3f8a268b8395a01930c8423,9/9/17 0:00,Operations Division,Northwest District,NW Late Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Call For Service,TRUE,Driving While Suspended,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,Hispanic,Male,22,White,Male,29,2,5bb307ea3e8fef75960f3c3c47e1cada
949e4b1782dbc8c804c0fd20f544aeaa,9/7/17 0:00,Operations Division,Southeast District,Neighborhood Impact,Vice/Narcotics,Combative Suspect,Physical-Handcuffing,In compliance,Arrest,FALSE,Warrant Arrest,FALSE,FALSE,,TRUE,FALSE,,Black,Male,30,White,Male,28,2,b044ddd4aa1743a22106975a049a851a
c7e15229d81984cb36bb678f06c08fba,10/3/17 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Fleeing,Canine Bite,In compliance,Request For PSD,TRUE,Resisting Law Enforcement (M),TRUE,TRUE,Canine Bite,FALSE,FALSE,,White,Male,39,White,Male,51,17,920733f97fbea210e57ddc6627acb3a2
c22b2723b4b16648214ea7099336bd5b,10/5/17 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Leg Sweep,,Arrest,TRUE,,FALSE,FALSE,,FALSE,FALSE,,Bi-Racial,Female,48,White,Male,39,11,1a78bfe3846654a30f02cbc1f635905f
a1db143d4e080ba0cd7518b263fea5b0,8/2/17 0:00,Operations Division,Southeast District,SE Middle Shift,,Non-Compliant,Less Lethal-Taser,In compliance,Warrant Service,TRUE,Warrant Arrest,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,27,White,Male,29,2,7792d6e6e2948cb6f7849f878b7f296d
58035c2fb0b2a93de34ae9cddd062f14,6/10/17 0:00,Operations Division,Southeast District,SE Day Shift,SE Day Shift 2nd Rc,Assaulting Officer(s),Physical-Take Down,,Investigation,FALSE,Immediate Detention,TRUE,TRUE,Minor Scrapes,FALSE,FALSE,No injuries noted or visible,White,Female,31,White,Male,49,26,78a90f4d605dc179f9323422e97d6a71
b0180e5cdce6b30c2aec46f2876c350e,6/10/17 0:00,Operations Division,Southeast District,SE Day Shift,SE Day Shift 2nd Rc,Assaulting Citizen(s),Less Lethal-Taser,,Call For Service,FALSE,,FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,,,Male,,White,Male,49,26,78a90f4d605dc179f9323422e97d6a71
12474cb3f4fa7fe3037e6fff34bca1d8,6/10/17 0:00,Operations Division,Southeast District,SE Late Shift,,Combative Suspect,Less Lethal-CS/OC,,Call For Service,TRUE,Domestic Battery (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,31,White,Male,29,3,7552069aa80a55151fb9ba25bf38bf1a
24e77611858e9f3e92fe457485b7b9a0,9/9/17 0:00,Operations Division,Northwest District,NW Late Shift,,Resisting Arrest,Physical-Handcuffing,In compliance,Arrest,TRUE,Battery (F),FALSE,FALSE,,TRUE,FALSE,,Black,Female,20,White,Male,29,3,b58037243dd90517274a0b0455c392f4
c3e0684188f6e85d1ecf6e156b82a9a9,9/7/17 0:00,Operations Division,Southwest District,Neighborhood Impact,Flex Team,Resisting Arrest,Physical-Knee Strike,In compliance,Arrest,TRUE,Driving While Suspended,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,No injuries noted or visible,Black,Male,26,White,Male,34,3,1ff2b43ad7fa64ff3ce4eee0a9787800
c3e0684188f6e85d1ecf6e156b82a9a9,9/7/17 0:00,Operations Division,Southwest District,Neighborhood Impact,Flex Team,Resisting Arrest,Physical-Fist Strike,In compliance,Arrest,TRUE,Driving While Suspended,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,No injuries noted or visible,Black,Male,26,White,Male,34,3,1ff2b43ad7fa64ff3ce4eee0a9787800
12474cb3f4fa7fe3037e6fff34bca1d8,6/10/17 0:00,Operations Division,Southeast District,SE Late Shift,,Combative Suspect,Less Lethal-Taser,,Call For Service,TRUE,Domestic Battery (M),FALSE,FALSE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,31,White,Male,29,3,7552069aa80a55151fb9ba25bf38bf1a
38bd41dcae3766a83d9a395899554350,8/2/17 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Day,Fleeing,Canine Bite,In compliance,Request For PSD,TRUE,Resisting Law Enforcement (M),FALSE,FALSE,Canine Bite,FALSE,FALSE,No injuries noted or visible,White,Male,22,White,Male,47,23,dfa51b747b0ddbab1b6f230fc8c7ca0a
c3e0684188f6e85d1ecf6e156b82a9a9,9/7/17 0:00,Operations Division,Southwest District,Neighborhood Impact,Flex Team,Resisting Arrest,Physical-Take Down,In compliance,Arrest,TRUE,Driving While Suspended,FALSE,FALSE,No injuries noted or visible,TRUE,FALSE,Laceration,Black,Male,26,White,Male,25,3,c2c49f9f20a9cf01c848454cbe5254eb
24e77611858e9f3e92fe457485b7b9a0,9/9/17 0:00,Operations Division,Northwest District,NW Late Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Arrest,TRUE,Battery (F),FALSE,FALSE,,TRUE,FALSE,,Black,Female,20,White,Male,29,3,b58037243dd90517274a0b0455c392f4
d2a455ec2e309353fbceaf0da9641a7e,8/1/17 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Late Tactical,Fleeing,Canine Bite,In compliance,Request For PSD,TRUE,Possession of Marijuana/Hash (M),TRUE,TRUE,Canine Bite,FALSE,FALSE,No injuries noted or visible,White,Male,32,White,Male,33,9,090c3de257ba4b65d2f3d8d4c5d3c806
24e77611858e9f3e92fe457485b7b9a0,9/9/17 0:00,Operations Division,Northwest District,NW Late Shift,,Resisting Arrest,Physical-Weight Leverage,In compliance,Arrest,TRUE,Battery (F),FALSE,FALSE,,TRUE,FALSE,Complaint of Pain,Black,Female,20,White,Male,33,2,68dce37574e998de6cadda96b6cc69bd
c22b2723b4b16648214ea7099336bd5b,10/5/17 0:00,Operations Division,East District,ED Late Shift,,Resisting Arrest,Physical-Handcuffing,,Arrest,TRUE,,FALSE,FALSE,,FALSE,FALSE,,Bi-Racial,Female,48,White,Male,39,11,1a78bfe3846654a30f02cbc1f635905f
dd9943c1a49a7b1d428db32d2124306b,9/10/17 0:00,Operations Division,East District,ED Day Shift,ED Day Shift,Non-Compliant,,,Arrest,TRUE,Resisting Law Enforcement (M),TRUE,TRUE,Small red mark,FALSE,FALSE,,White,Female,35,White,Male,55,33,2c8870b65591f6f8aa829000fad70950
29ff1754708c8a7b51b1aff33110dc3b,10/5/17 0:00,Administration Division,Training Bureau,Recruit Training Section,14th Recruit Class,Non-Compliant,Physical-Take Down,,Assisting a Citizen,TRUE,Resisting Law Enforcement (M),TRUE,TRUE,Minor Scrapes,FALSE,FALSE,No injuries noted or visible,White,Male,38,White,Male,25,,21854bbfb8edcb272f5f2401b2a60b14
da4a830aac06d0e51457b92ae6fe68f6,10/18/17 0:00,Operations Division,East District,ED Late Shift,,Non-Compliant,Physical-Take Down,,Investigation,TRUE,Public Intoxication,TRUE,FALSE,Minor Scrapes,FALSE,FALSE,No injuries noted or visible,Black,Male,34,White,Male,31,3,ead7d2f770c271b9d888527ab01358ed
29ff1754708c8a7b51b1aff33110dc3b,10/5/17 0:00,Administration Division,Training Bureau,Recruit Training Section,14th Recruit Class,Non-Compliant,Physical-Weight Leverage,,Assisting a Citizen,TRUE,Resisting Law Enforcement (M),TRUE,TRUE,Minor Scrapes,FALSE,FALSE,No injuries noted or visible,White,Male,38,White,Male,25,,21854bbfb8edcb272f5f2401b2a60b14
dec53b426f719c589b0ad5047bcf05d4,10/5/17 0:00,Operations Division,East District,ED Late Shift,,Fleeing,Physical-Take Down,,Arrest,TRUE,Criminal Recklessness,FALSE,TRUE,,FALSE,FALSE,,Black,Female,30,White,Male,41,8,1b7a6ab7c63ccfd6dbe41cc824d80294
e97af8a652ae19016c5294d737667ddc,10/17/17 0:00,Criminal Investigation Division,Covert Investigations,Criminal Interdiction Section,Criminal Interdiction Unit,Fleeing,,,Arrest,TRUE,Driving While Suspended,FALSE,FALSE,Complaint of Pain,FALSE,FALSE,,Black,Male,31,Hispanic,Male,36,10,0e0b228a367f1b6415698c12e55b14b8
fdfe3ffdd6e55e798e9ffd4aa17899f9,12/16/17 0:00,Administration Division,Training Bureau,Recruit Training Section,15th Recruit Class,Resisting Arrest,Physical-Weight Leverage,,Arrest,TRUE,Resisting Law Enforcement (M),FALSE,TRUE,Numbness,FALSE,FALSE,No injuries noted or visible,White,Male,39,White,Male,23,,e0969441aee530b979ae8b171f3ac80e
ce8adab05095cc2338eac060615bcbda,10/18/17 0:00,Operations Division,Southeast District,SE Middle Shift,,Combative Suspect,Physical-Handcuffing,,Call For Service,FALSE,,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,No injuries noted or visible,White,Male,16,White,Male,33,2,475fda8d928fc239652dadf7d09ee7db
80c53e6a623dbd8a0b1fab8cdb590833,9/10/17 0:00,Operations Division,Southeast District,SE Day Shift,SE Day Shift,Non-Compliant,Less Lethal-Taser,In compliance,Assisting Other Agency,TRUE,Resisting Law Enforcement (M),TRUE,TRUE,Minor Scrapes,FALSE,FALSE,No injuries noted or visible,White,Male,34,White,Male,56,18,6b8a6951b892d77726261853daf2d453
faaecd8d4d045c407fccd3d2a9c58eb9,8/1/17 0:00,Criminal Investigation Division,Covert Investigations,Criminal Interdiction Section,Criminal Interdiction Unit,Assaulting Officer(s),Physical-Elbow Strike,,Arrest,TRUE,Possession of Marijuana/Hash (M),TRUE,TRUE,Complaint of Pain,TRUE,FALSE,Minor Scrapes,Black,Male,24,White,Male,49,23,cab80c38c675f1ac0348676400b3442a
faaecd8d4d045c407fccd3d2a9c58eb9,8/1/17 0:00,Criminal Investigation Division,Covert Investigations,Criminal Interdiction Section,Criminal Interdiction Unit,Assaulting Officer(s),Less Lethal-Taser,,Arrest,TRUE,Possession of Marijuana/Hash (M),TRUE,TRUE,Complaint of Pain,TRUE,FALSE,Minor Scrapes,Black,Male,24,White,Male,49,23,cab80c38c675f1ac0348676400b3442a
faaecd8d4d045c407fccd3d2a9c58eb9,8/1/17 0:00,Criminal Investigation Division,Covert Investigations,Criminal Interdiction Section,Criminal Interdiction Unit,Assaulting Officer(s),Physical-Elbow Strike,,Arrest,TRUE,Possession of Marijuana/Hash (M),TRUE,TRUE,Complaint of Pain,TRUE,FALSE,,Black,Male,24,White,Male,39,17,6a2df7a6de99272edf4aa2339009714e
670c85d2beab9420ba266a6052db4dcd,6/8/17 0:00,Homeland Security Division,Homeland Security Bureau/Tactical,Canine Section,Canine Unit - Day Tactical,Fleeing,Canine Bite,,Request For PSD,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Canine Bite,FALSE,FALSE,,Black,Male,26,White,Male,41,17,1214644d49d88194639898c2f1ad6043
c6f19a7034781318dd8379c0d2dce9f8,8/1/17 0:00,Operations Division,North District,ND Late Shift,,Fleeing,Physical-Weight Leverage,,Arrest,TRUE,Possession of Paraphernalia,FALSE,TRUE,No injuries noted or visible,FALSE,FALSE,,White,Male,27,White,Male,36,8,7975cb0f66a97cced577a680d5b76919
8a8542d04f870cc3ddade3edc65bb7d0,9/9/17 0:00,Operations Division,Northwest District,NW Middle Shift,,Assaulting Officer(s),,,Assisting a Citizen,TRUE,Immediate Detention,FALSE,TRUE,,FALSE,FALSE,,Black,Male,17,Black,Male,43,9,971697028409e38fabcc9ed15f3e82da
f5cb746922ceaf6f4ecb3b732da764f3,6/11/17 0:00,Operations Division,Southeast District,SE Day Shift,SE Day Shift 2nd Rc,Resisting Arrest,Physical-Take Down,,Call For Service,TRUE,Resisting Law Enforcement (M),TRUE,FALSE,Minor Scrapes,TRUE,FALSE,Minor Scrapes,White,Female,34,White,Male,44,17,f573acca159aeac698ef17823357255d
